id,file,emg_nom_fs,emg_eff_fs,emg_dur_s,emg_pct_valid,eda_nom_fs,eda_eff_fs,eda_dur_s,eda_pct_valid,ecg_nom_fs,ecg_eff_fs,ecg_dur_s,ecg_pct_valid,respitrace_nom_fs,respitrace_eff_fs,respitrace_dur_s,respitrace_pct_valid,torsoacc_nom_fs,torsoacc_eff_fs,torsoacc_dur_s,torsoacc_pct_valid,eye_nom_fs,eye_eff_fs,eye_dur_s,eye_pct_valid,xp11_nom_fs,xp11_eff_fs,xp11_dur_s,xp11_pct_valid,task,subject,session,run_level
277,/task-ils/sub-cp029/ses-20220119/level-01Brun-001,128,127.67,446.22,100,128,127.67,446.22,100,128,127.98,446.23,100,1024,1024.01,446,100,128,127.67,446.17,100,250,252.6,446.03,100,4,5.32,445.88,99.96,task-ils,sub-cp029,ses-20220119,level-01Brun-001
278,/task-ils/sub-cp029/ses-20220119/level-01Brun-007,128,127.65,412.69,100,128,127.65,412.69,100,128,127.97,412.59,100,1024,1024.02,411.99,100,128,127.64,412.2,100,250,252.94,412.44,100,4,5.42,412.44,100,task-ils,sub-cp029,ses-20220119,level-01Brun-007
279,/task-ils/sub-cp029/ses-20220119/level-01Brun-012,128,127.64,417.1,100,128,127.64,417.1,100,128,127.99,417.18,100,1024,1024.02,416.99,100,128,127.67,416.95,100,250,252.47,417.01,100,4,5.01,416.91,99.95,task-ils,sub-cp029,ses-20220119,level-01Brun-012
280,/task-ils/sub-cp029/ses-20220119/level-02Brun-003,128,127.65,460.05,100,128,127.65,460.05,100,128,127.98,460.47,100,1024,1024.01,460,100,128,127.67,460.09,100,250,252.96,460.48,100,4,5.34,459.84,100,task-ils,sub-cp029,ses-20220119,level-02Brun-003
281,/task-ils/sub-cp029/ses-20220119/level-02Brun-008,128,127.61,444.65,100,128,127.61,444.65,100,128,128.01,444.75,100,1024,1024.01,445,100,128,127.67,444.51,100,250,253.01,444.51,100,4,5.56,444.42,100,task-ils,sub-cp029,ses-20220119,level-02Brun-008
282,/task-ils/sub-cp029/ses-20220119/level-02Brun-010,128,127.68,472.13,100,128,127.68,472.13,100,128,127.98,472.37,100,1024,1024.01,472,100,128,127.67,471.54,100,250,252.23,472.16,100,4,4.97,471.37,99.91,task-ils,sub-cp029,ses-20220119,level-02Brun-010
283,/task-ils/sub-cp029/ses-20220119/level-03Brun-002,128,127.67,466.05,100,128,127.67,466.05,100,128,127.98,466.01,100,1024,1024.01,466,100,128,127.67,465.96,100,250,252.81,465.94,100,4,5.34,465.92,100,task-ils,sub-cp029,ses-20220119,level-03Brun-002
284,/task-ils/sub-cp029/ses-20220119/level-03Brun-005,128,127.67,477.6,100,128,127.67,477.6,100,128,127.98,477.6,100,1024,1024.02,478,100,128,127.68,477.78,100,250,252.89,477.48,100,4,5.27,477.48,99.96,task-ils,sub-cp029,ses-20220119,level-03Brun-005
285,/task-ils/sub-cp029/ses-20220119/level-03Brun-011,128,127.68,464.28,100,128,127.68,464.28,100,128,127.73,464.42,100,1024,1024.02,462.99,100,128,127.67,464.11,100,250,252.32,464.06,100,4,5.21,463.98,99.96,task-ils,sub-cp029,ses-20220119,level-03Brun-011
286,/task-ils/sub-cp029/ses-20220119/level-04Brun-004,128,127.68,460.09,100,128,127.68,460.09,100,128,127.99,460.11,100,1024,1024.02,461,100,128,127.67,460.21,100,250,252.36,459.75,100,4,5.26,459.96,99.96,task-ils,sub-cp029,ses-20220119,level-04Brun-004
287,/task-ils/sub-cp029/ses-20220119/level-04Brun-006,128,127.64,413.71,100,128,127.64,413.71,100,128,128,413.78,100,1024,1024.02,414,100,128,127.66,414.34,100,250,252.52,412.39,100,4,5.79,406,100,task-ils,sub-cp029,ses-20220119,level-04Brun-006
288,/task-ils/sub-cp029/ses-20220119/level-04Brun-009,128,127.55,451.67,100,128,127.55,451.67,100,128,127.97,451.6,100,1024,1024.02,452,100,128,127.68,451.57,100,250,252.8,451.22,100,4,5.42,451.33,99.96,task-ils,sub-cp029,ses-20220119,level-04Brun-009
289,/task-ils/sub-cp030/ses-20211025/level-01Brun-001,128,127.67,432.74,100,128,127.67,432.74,100,128,127.98,432.65,100,n/a,n/a,n/a,n/a,128,127.7,432.72,100,250,253.63,432.57,100,4,5.8,432.42,100,task-ils,sub-cp030,ses-20211025,level-01Brun-001
290,/task-ils/sub-cp030/ses-20211025/level-01Brun-007,128,127.69,407.2,100,128,127.69,407.2,100,128,128,407.07,100,1024,1024.17,407.93,100,128,127.69,407.18,100,250,253.27,407.05,100,4,5.33,406.87,100,task-ils,sub-cp030,ses-20211025,level-01Brun-007
291,/task-ils/sub-cp030/ses-20211025/level-01Brun-012,128,127.69,435.12,100,128,127.69,435.12,100,128,128,435.33,100,1024,1024.18,434.92,100,128,127.69,435.13,100,250,253.42,435.14,100,4,4.69,434.92,99.95,task-ils,sub-cp030,ses-20211025,level-01Brun-012
292,/task-ils/sub-cp030/ses-20211025/level-02Brun-003,128,127.69,470.98,100,128,127.69,470.98,100,128,128.02,471.74,100,1024,1024.18,470.92,100,128,127.7,471.4,100,250,253.55,471.32,100,4,5.5,471.42,100,task-ils,sub-cp030,ses-20211025,level-02Brun-003
293,/task-ils/sub-cp030/ses-20211025/level-02Brun-008,128,127.7,440.23,100,128,127.7,440.23,100,128,127.99,439.99,100,1024,1024.17,439.92,100,128,127.7,439.94,100,250,253.21,438.62,100,4,5.36,439.87,100,task-ils,sub-cp030,ses-20211025,level-02Brun-008
294,/task-ils/sub-cp030/ses-20211025/level-02Brun-010,128,127.68,435.96,100,128,127.68,435.96,100,128,128.02,436.25,100,1024,1024.18,435.92,100,128,127.69,436.19,100,250,251.97,436.08,100,4,4.96,435.9,100,task-ils,sub-cp030,ses-20211025,level-02Brun-010
295,/task-ils/sub-cp030/ses-20211025/level-03Brun-002,128,127.69,752.75,100,128,127.69,752.75,100,128,128,752.71,100,1024,1024.17,752.87,100,128,127.7,752.66,100,250,252.67,750.29,100,4,5.56,752.51,99.81,task-ils,sub-cp030,ses-20211025,level-03Brun-002
296,/task-ils/sub-cp030/ses-20211025/level-03Brun-011,128,127.7,454.72,100,128,127.7,454.72,100,128,128,454.66,100,1024,1024.18,453.92,100,128,127.69,454.56,100,250,253.4,454.51,100,4,5.11,454.35,99.87,task-ils,sub-cp030,ses-20211025,level-03Brun-011
297,/task-ils/sub-cp030/ses-20211025/level-04Brun-004,128,127.69,424.48,100,128,127.69,424.48,100,128,128.01,424.76,100,1024,1024.18,424.92,100,128,127.7,424.49,100,250,251.24,420.97,100,4,5.25,424.41,99.96,task-ils,sub-cp030,ses-20211025,level-04Brun-004
298,/task-ils/sub-cp030/ses-20211025/level-04Brun-006,128,127.66,550.7,100,128,127.66,550.7,100,128,128,550.8,100,1024,1024.17,551.14,100,128,127.7,550.87,100,250,252.6,549.73,100,4,5,550.72,99.78,task-ils,sub-cp030,ses-20211025,level-04Brun-006
299,/task-ils/sub-cp030/ses-20211025/level-04Brun-009,128,127.69,343.08,100,128,127.69,343.08,100,128,127.99,343.16,100,1024,1024.18,342.94,100,128,127.7,343.07,100,250,253.2,342.98,100,4,4.96,336.31,99.94,task-ils,sub-cp030,ses-20211025,level-04Brun-009
300,/task-ils/sub-cp031/ses-20211216/level-01Brun-001,128,127.99,538.2,100,128,127.99,538.2,100,128,127.96,537.96,100,1024,1024.02,537.99,100,128,127.99,538.13,100,250,252.19,538.04,100,4,5.93,537.97,99.97,task-ils,sub-cp031,ses-20211216,level-01Brun-001
301,/task-ils/sub-cp031/ses-20211216/level-01Brun-007,128,127.99,459.03,100,128,127.99,459.03,100,128,127.98,459.53,100,1024,1024.02,459.99,100,128,127.98,459.07,100,250,252.07,457.32,100,4,5.19,459.49,99.83,task-ils,sub-cp031,ses-20211216,level-01Brun-007
302,/task-ils/sub-cp031/ses-20211216/level-02Brun-003,128,127.99,463.62,100,128,127.99,463.62,100,128,127.94,463.51,100,1024,1024.02,463.99,100,128,127.99,463.52,100,250,252.63,463.38,100,4,5.83,463.35,99.96,task-ils,sub-cp031,ses-20211216,level-02Brun-003
303,/task-ils/sub-cp031/ses-20211216/level-02Brun-008,128,127.99,473.61,100,128,127.99,473.61,100,128,127.98,473.12,100,1024,1024.01,472.99,100,128,127.98,473.13,100,250,252.19,473.46,100,4,5.11,472.95,99.92,task-ils,sub-cp031,ses-20211216,level-02Brun-008
304,/task-ils/sub-cp031/ses-20211216/level-02Brun-010,128,127.99,441.55,100,128,127.99,441.55,100,128,127.97,441.61,100,1024,1024.02,440.99,100,128,127.98,441.57,100,250,252.18,438.48,100,4,5.4,441.88,99.92,task-ils,sub-cp031,ses-20211216,level-02Brun-010
305,/task-ils/sub-cp031/ses-20211216/level-02Brun-012,128,127.99,414.65,100,128,127.99,414.65,100,128,127.98,414.68,100,1024,1024.02,413.99,100,128,127.98,415.07,100,250,252.11,412.53,100,4,5.26,414.95,99.91,task-ils,sub-cp031,ses-20211216,level-02Brun-012
306,/task-ils/sub-cp031/ses-20211216/level-03Brun-002,128,127.97,483.7,100,128,127.97,483.7,100,128,127.99,483.54,100,1024,1024.01,483,100,128,127.98,483.61,100,250,252.27,483.51,100,4,5.84,483.37,100,task-ils,sub-cp031,ses-20211216,level-03Brun-002
307,/task-ils/sub-cp031/ses-20211216/level-03Brun-005,128,127.99,502.1,100,128,127.99,502.1,100,128,127.98,502.38,100,1024,1024.01,502,100,128,127.99,502.1,100,250,252.25,501.94,100,4,5.75,501.96,99.93,task-ils,sub-cp031,ses-20211216,level-03Brun-005
308,/task-ils/sub-cp031/ses-20211216/level-03Brun-011,128,127.98,456.19,100,128,127.98,456.19,100,128,127.91,456.03,100,1024,1024.02,455.99,100,128,127.99,455.91,100,250,252.12,455.88,100,4,5.23,455.97,99.96,task-ils,sub-cp031,ses-20211216,level-03Brun-011
309,/task-ils/sub-cp031/ses-20211216/level-04Brun-004,128,127.99,490.5,100,128,127.99,490.5,100,128,127.98,490.7,100,1024,1024.02,490.99,100,128,127.99,490.66,100,250,252.31,489.51,100,4,5.83,490.9,99.93,task-ils,sub-cp031,ses-20211216,level-04Brun-004
310,/task-ils/sub-cp031/ses-20211216/level-04Brun-006,128,127.98,505.57,100,128,127.98,505.57,100,128,127.98,505.56,100,1024,1024.02,505.99,100,128,127.99,505.6,100,250,252.36,505.22,100,4,5.34,505.41,99.89,task-ils,sub-cp031,ses-20211216,level-04Brun-006
311,/task-ils/sub-cp031/ses-20211216/level-04Brun-009,128,127.98,453.51,100,128,127.98,453.51,100,128,127.99,453.56,100,1024,1024.01,453,100,128,127.97,453.6,100,250,251.75,452.79,100,4,5.18,453.43,99.83,task-ils,sub-cp031,ses-20211216,level-04Brun-009
312,/task-ils/sub-cp032/ses-20211105/level-01Brun-001,128,127.67,405.45,100,128,127.67,405.45,100,128,127.99,405.73,100,1024,1024.01,405.97,100,128,127.51,405.82,100,250,252.42,405.52,100,4,5.27,405.38,100,task-ils,sub-cp032,ses-20211105,level-01Brun-001
313,/task-ils/sub-cp032/ses-20211105/level-01Brun-007,128,127.67,406.65,100,128,127.67,406.65,100,128,127.98,406.69,100,1024,1024.01,406.99,100,128,127.68,406.64,100,250,252.12,406.46,100,4,5.01,406.31,100,task-ils,sub-cp032,ses-20211105,level-01Brun-007
314,/task-ils/sub-cp032/ses-20211105/level-01Brun-012,128,127.67,417.03,100,128,127.67,417.03,100,128,127.99,417.04,100,1024,1024.01,416.99,100,128,127.66,417.09,100,250,252.41,416.95,100,4,5.35,416.36,100,task-ils,sub-cp032,ses-20211105,level-01Brun-012
315,/task-ils/sub-cp032/ses-20211105/level-02Brun-003,128,127.66,432.97,100,128,127.66,432.97,100,128,127.98,433.06,100,1024,1024.02,432.98,100,128,127.67,433,100,250,252.55,432.84,100,4,5.39,432.81,100,task-ils,sub-cp032,ses-20211105,level-02Brun-003
316,/task-ils/sub-cp032/ses-20211105/level-02Brun-008,128,127.67,438.66,100,128,127.67,438.66,100,128,127.98,438.57,100,1024,1024.01,437.99,100,128,127.67,438.58,100,250,252.27,438.63,100,4,5.11,438.45,99.91,task-ils,sub-cp032,ses-20211105,level-02Brun-008
317,/task-ils/sub-cp032/ses-20211105/level-02Brun-010,128,127.64,434.19,100,128,127.64,434.19,100,128,127.99,434.16,100,1024,1024.01,433.99,100,128,127.67,433.61,100,250,252.65,433.91,100,4,5.35,433.96,100,task-ils,sub-cp032,ses-20211105,level-02Brun-010
318,/task-ils/sub-cp032/ses-20211105/level-03Brun-002,128,127.64,440.67,100,128,127.64,440.67,100,128,127.98,440.61,100,1024,1024.02,440.97,100,128,127.67,440.62,100,250,252.54,440.5,100,4,5.36,440.43,100,task-ils,sub-cp032,ses-20211105,level-03Brun-002
319,/task-ils/sub-cp032/ses-20211105/level-03Brun-005,128,127.59,444.1,100,128,127.59,444.1,100,128,127.99,444.09,100,1024,1024.01,443.99,100,128,127.67,443.94,100,250,252.26,444.01,100,4,5.3,443.95,99.91,task-ils,sub-cp032,ses-20211105,level-03Brun-005
320,/task-ils/sub-cp032/ses-20211105/level-03Brun-011,128,127.67,440.51,100,128,127.67,440.51,100,128,127.98,440.46,100,1024,1024.01,440.99,100,128,127.68,440.58,100,250,252.68,440.9,100,4,5.29,440.39,99.96,task-ils,sub-cp032,ses-20211105,level-03Brun-011
321,/task-ils/sub-cp032/ses-20211105/level-04Brun-004,128,127.67,445.06,100,128,127.67,445.06,100,128,127.98,445.11,100,1024,1024.02,445.98,100,128,127.67,445.02,100,250,252.41,445.47,100,4,5.29,444.97,100,task-ils,sub-cp032,ses-20211105,level-04Brun-004
322,/task-ils/sub-cp032/ses-20211105/level-04Brun-006,128,127.62,419.75,100,128,127.62,419.75,100,128,127.98,419.51,100,1024,1024.01,418.98,100,128,127.67,419.51,100,250,252.46,419.4,100,4,5.22,419.44,100,task-ils,sub-cp032,ses-20211105,level-04Brun-006
323,/task-ils/sub-cp032/ses-20211105/level-04Brun-009,128,127.68,456.07,100,128,127.68,456.07,100,128,127.98,456.52,100,1024,1024.01,455.99,100,128,127.67,456.53,100,250,252.31,456.64,100,4,5.16,455.97,99.87,task-ils,sub-cp032,ses-20211105,level-04Brun-009
324,/task-ils/sub-cp033/ses-20211215/level-01Brun-001,128,127.99,461.13,100,128,127.99,461.13,100,128,127.98,461.16,100,1024,1024.02,461,100,128,127.67,460.98,100,250,252.59,460.95,100,4,5.36,460.91,99.96,task-ils,sub-cp033,ses-20211215,level-01Brun-001
325,/task-ils/sub-cp033/ses-20211215/level-01Brun-007,128,127.99,427.68,100,128,127.99,427.68,100,128,127.99,427.87,100,1024,1024.01,428,100,128,127.68,427.63,100,250,252.34,427.52,100,4,5.31,427.35,100,task-ils,sub-cp033,ses-20211215,level-01Brun-007
326,/task-ils/sub-cp033/ses-20211215/level-01Brun-012,128,127.99,386.03,100,128,127.99,386.03,100,128,127.98,386.19,100,1024,1024.02,385.99,100,128,127.62,386.11,100,250,252.28,386.05,100,4,4.91,385.82,100,task-ils,sub-cp033,ses-20211215,level-01Brun-012
327,/task-ils/sub-cp033/ses-20211215/level-02Brun-003,128,127.99,479.14,100,128,127.99,479.14,100,128,127.98,479.02,100,1024,1024.01,479,100,128,127.67,478.46,100,250,252.6,478.94,100,4,5.38,478.82,99.96,task-ils,sub-cp033,ses-20211215,level-02Brun-003
328,/task-ils/sub-cp033/ses-20211215/level-02Brun-008,128,127.96,434.39,100,128,127.96,434.39,100,128,127.97,434.92,100,1024,1024.01,434.99,100,128,127.67,435.02,100,250,252.74,435.01,100,4,5.32,434.85,100,task-ils,sub-cp033,ses-20211215,level-02Brun-008
329,/task-ils/sub-cp033/ses-20211215/level-02Brun-010,128,127.99,434.64,100,128,127.99,434.64,100,128,127.98,434.65,100,1024,1024.01,433.99,100,128,127.67,435.24,100,250,252.55,435.01,100,4,4.99,434.88,100,task-ils,sub-cp033,ses-20211215,level-02Brun-010
330,/task-ils/sub-cp033/ses-20211215/level-03Brun-002,128,127.99,483.12,100,128,127.99,483.12,100,128,127.98,483.57,100,1024,1024.02,483,100,128,127.67,483.48,100,250,252.54,483.44,100,4,5.41,483.46,99.96,task-ils,sub-cp033,ses-20211215,level-03Brun-002
331,/task-ils/sub-cp033/ses-20211215/level-03Brun-005,128,127.99,486.58,100,128,127.99,486.58,100,128,127.98,486.57,100,1024,1024.01,487,100,128,127.67,486.54,100,250,252.68,486.39,100,4,5.33,486.45,100,task-ils,sub-cp033,ses-20211215,level-03Brun-005
332,/task-ils/sub-cp033/ses-20211215/level-03Brun-011,128,127.98,424.53,100,128,127.98,424.53,100,128,127.98,424.55,100,1024,1024.01,425,100,128,127.67,424.43,100,250,252.38,424.54,100,4,5.21,424.32,100,task-ils,sub-cp033,ses-20211215,level-03Brun-011
333,/task-ils/sub-cp033/ses-20211215/level-04Brun-004,128,127.97,438.74,100,128,127.97,438.74,100,128,127.97,438.53,100,1024,1024.02,438,100,128,127.69,438.54,100,250,252.37,438.55,100,4,5.27,438.3,100,task-ils,sub-cp033,ses-20211215,level-04Brun-004
334,/task-ils/sub-cp033/ses-20211215/level-04Brun-006,128,127.98,446.18,100,128,127.98,446.18,100,128,127.97,446.06,100,1024,1024.02,445.99,100,128,127.67,445.87,100,250,252.54,445.99,100,4,5.28,445.87,100,task-ils,sub-cp033,ses-20211215,level-04Brun-006
335,/task-ils/sub-cp033/ses-20211215/level-04Brun-009,128,127.98,426.53,100,128,127.98,426.53,100,128,128,426.41,100,1024,1024.02,426.99,100,128,127.68,426.66,100,250,252.59,426.91,100,4,5.13,426.87,99.95,task-ils,sub-cp033,ses-20211215,level-04Brun-009
336,/task-ils/sub-cp035/ses-20220125/level-01Brun-001,128,127.68,473.65,100,128,127.68,473.65,100,128,127.99,473.62,100,1024,1024.02,474,100,128,127.66,473.64,100,250,252.98,473.45,100,4,5.28,473.36,99.8,task-ils,sub-cp035,ses-20220125,level-01Brun-001
337,/task-ils/sub-cp035/ses-20220125/level-01Brun-007,128,127.67,435.69,100,128,127.67,435.69,100,128,127.96,435.5,100,1024,1024.01,436,100,128,127.66,435.58,100,250,252.85,435.53,100,4,5.33,435.38,100,task-ils,sub-cp035,ses-20220125,level-01Brun-007
338,/task-ils/sub-cp035/ses-20220125/level-01Brun-012,128,127.63,425.05,100,128,127.63,425.05,100,128,127.98,425.06,100,1024,1024.02,424.99,100,128,127.66,425.03,100,250,253.04,424.96,100,4,5.27,424.98,100,task-ils,sub-cp035,ses-20220125,level-01Brun-012
339,/task-ils/sub-cp035/ses-20220125/level-02Brun-003,128,127.68,474.11,100,128,127.68,474.11,100,128,127.98,473.95,100,1024,1024.01,474,100,128,127.69,473.49,100,250,253.08,473.88,100,4,5.39,474.01,99.96,task-ils,sub-cp035,ses-20220125,level-02Brun-003
340,/task-ils/sub-cp035/ses-20220125/level-02Brun-008,128,127.63,455.74,100,128,127.63,455.74,100,128,127.99,455.4,100,1024,1024.01,456,100,128,127.68,455.48,100,250,252.71,455.54,100,4,5.36,455.42,100,task-ils,sub-cp035,ses-20220125,level-02Brun-008
341,/task-ils/sub-cp035/ses-20220125/level-02Brun-010,128,127.64,481.64,100,128,127.64,481.64,100,128,127.99,481.52,100,1024,1024.02,482,100,128,127.66,481.71,100,250,252.89,481.49,100,4,5.06,481.42,99.88,task-ils,sub-cp035,ses-20220125,level-02Brun-010
342,/task-ils/sub-cp035/ses-20220125/level-03Brun-002,128,127.65,508.05,100,128,127.65,508.05,100,128,127.98,508.16,100,1024,1024.01,508,100,128,127.63,508.29,100,250,252.97,507.84,100,4,5.34,507.87,100,task-ils,sub-cp035,ses-20220125,level-03Brun-002
343,/task-ils/sub-cp035/ses-20220125/level-03Brun-005,128,127.67,471.6,100,128,127.67,471.6,100,128,127.98,471.72,100,1024,1024.01,472,100,128,127.67,471.56,100,250,253.06,471.35,100,4,5.3,471.35,99.96,task-ils,sub-cp035,ses-20220125,level-03Brun-005
344,/task-ils/sub-cp035/ses-20220125/level-03Brun-011,128,127.63,465.26,100,128,127.63,465.26,100,128,127.98,465.22,100,1024,1024.01,466,100,128,127.66,465.68,100,250,252.85,465.45,100,4,5.31,464.84,100,task-ils,sub-cp035,ses-20220125,level-03Brun-011
345,/task-ils/sub-cp035/ses-20220125/level-04Brun-004,128,127.67,463.07,100,128,127.67,463.07,100,128,127.98,463.07,100,1024,1024.02,463,100,128,127.64,463.22,100,250,252.83,462.59,100,4,5.26,462.82,100,task-ils,sub-cp035,ses-20220125,level-04Brun-004
346,/task-ils/sub-cp035/ses-20220125/level-04Brun-006,128,127.67,475.65,100,128,127.67,475.65,100,128,127.98,475.58,100,1024,1024.01,475,100,128,127.77,474.78,100,250,253.25,475.33,100,4,5.27,475.36,100,task-ils,sub-cp035,ses-20220125,level-04Brun-006
347,/task-ils/sub-cp035/ses-20220125/level-04Brun-009,128,127.68,458.94,100,128,127.68,458.94,100,128,127.98,459.11,100,1024,1024.02,459,100,128,127.68,459.6,100,250,252.6,459.28,100,4,5.22,458.84,99.96,task-ils,sub-cp035,ses-20220125,level-04Brun-009
348,/task-ils/sub-cp036/ses-20211218/level-01Brun-001,128,127.68,446.77,100,128,127.68,446.77,100,128,127.99,446.62,100,1024,1024.01,446.02,100,128,127.67,446.82,100,250,252.37,445.95,100,4,5.77,446.45,99.96,task-ils,sub-cp036,ses-20211218,level-01Brun-001
349,/task-ils/sub-cp036/ses-20211218/level-01Brun-007,128,127.67,331.89,100,128,127.67,331.89,100,128,127.95,332.4,100,1024,1024.02,333,100,128,127.67,332.13,100,250,251.94,332.03,100,4,5.33,331.98,100,task-ils,sub-cp036,ses-20211218,level-01Brun-007
350,/task-ils/sub-cp036/ses-20211218/level-01Brun-012,128,127.68,331.19,100,128,127.68,331.19,100,128,128,331.01,100,1024,1024.01,332,100,128,127.67,331.16,100,250,252.29,330.88,100,4,5.71,330.9,100,task-ils,sub-cp036,ses-20211218,level-01Brun-012
351,/task-ils/sub-cp036/ses-20211218/level-02Brun-003,128,127.66,406.51,100,128,127.66,406.51,100,128,128,406.83,100,1024,1024.01,406.01,100,128,127.67,406.58,100,250,251.84,404.65,100,4,5.59,406.45,99.96,task-ils,sub-cp036,ses-20211218,level-02Brun-003
352,/task-ils/sub-cp036/ses-20211218/level-02Brun-008,128,127.66,354.16,100,128,127.66,354.16,100,128,128.01,354.18,100,1024,1024.02,354,100,128,127.67,353.86,100,250,252.07,353.99,100,4,5.43,353.88,100,task-ils,sub-cp036,ses-20211218,level-02Brun-008
353,/task-ils/sub-cp036/ses-20211218/level-02Brun-010,128,127.42,363.69,100,128,127.42,363.69,100,128,127.99,363.58,100,1024,1024.02,364,100,128,127.68,363.53,100,250,251.93,363.45,100,4,5.61,363.43,99.9,task-ils,sub-cp036,ses-20211218,level-02Brun-010
354,/task-ils/sub-cp036/ses-20211218/level-03Brun-002,128,127.63,417.51,100,128,127.63,417.51,100,128,128.01,417.51,100,1024,1024.02,417.01,100,128,127.66,417.53,100,250,252.04,414.87,100,4,5.74,417.39,100,task-ils,sub-cp036,ses-20211218,level-03Brun-002
355,/task-ils/sub-cp036/ses-20211218/level-03Brun-005,128,127.67,370.09,100,128,127.67,370.09,100,128,127.99,369.97,100,1024,1024.03,371,100,128,127.67,370.12,100,250,252.04,366.51,100,4,5.6,369.94,99.86,task-ils,sub-cp036,ses-20211218,level-03Brun-005
356,/task-ils/sub-cp036/ses-20211218/level-03Brun-011,128,127.68,363.01,100,128,127.68,363.01,100,128,128,363.14,100,1024,1024.02,364,100,128,127.68,362.95,100,250,251.91,362.41,100,4,5.77,362.86,99.9,task-ils,sub-cp036,ses-20211218,level-03Brun-011
357,/task-ils/sub-cp036/ses-20211218/level-04Brun-004,128,127.68,432.05,100,128,127.68,432.05,100,128,128,432.17,100,1024,1024.02,432.01,100,128,127.67,432.07,100,250,252,430.44,100,4,5.42,431.87,99.83,task-ils,sub-cp036,ses-20211218,level-04Brun-004
358,/task-ils/sub-cp036/ses-20211218/level-04Brun-006,128,127.68,388.6,100,128,127.68,388.6,100,128,127.97,388.57,100,1024,1024.02,389,100,128,127.67,388.59,100,250,251.5,383.53,100,4,5.12,388.4,99.6,task-ils,sub-cp036,ses-20211218,level-04Brun-006
359,/task-ils/sub-cp036/ses-20211218/level-04Brun-009,128,127.68,357.17,100,128,127.68,357.17,100,128,127.98,357.12,100,1024,1024.02,358,100,128,127.66,357.67,100,250,252.14,356.61,100,4,5.57,357.43,100,task-ils,sub-cp036,ses-20211218,level-04Brun-009
360,/task-ils/sub-cp037/ses-20210113/level-01Brun-001,128,127.63,522.79,100,128,127.63,522.79,100,128,127.97,522.57,100,1024,1024.01,522,100,128,127.67,522.65,100,250,253.01,522.41,100,4,5.82,522.44,100,task-ils,sub-cp037,ses-20210113,level-01Brun-001
361,/task-ils/sub-cp037/ses-20210113/level-01Brun-007,128,127.67,433.72,100,128,127.67,433.72,100,128,127.99,433.03,100,1024,1024.01,434,100,128,127.67,433.62,100,250,253.02,433.51,100,4,5.73,433.37,100,task-ils,sub-cp037,ses-20210113,level-01Brun-007
362,/task-ils/sub-cp037/ses-20210113/level-01Brun-012,128,127.67,411.97,100,128,127.67,411.97,100,128,127.98,412.32,100,1024,1024.02,411.99,100,128,127.68,412.15,100,250,252.74,411.97,100,4,5.35,411.89,100,task-ils,sub-cp037,ses-20210113,level-01Brun-012
363,/task-ils/sub-cp037/ses-20210113/level-02Brun-003,128,127.66,499.03,100,128,127.66,499.03,100,128,127.95,499.39,100,1024,1024.01,499,100,128,127.68,499.23,100,250,253.35,498.81,100,4,5.74,498.92,100,task-ils,sub-cp037,ses-20210113,level-02Brun-003
364,/task-ils/sub-cp037/ses-20210113/level-02Brun-008,128,127.67,537.12,100,128,127.67,537.12,100,128,127.99,537.1,100,1024,1024.01,537,100,128,127.68,536.72,100,250,252.76,533.38,100,4,5.47,536.41,99.86,task-ils,sub-cp037,ses-20210113,level-02Brun-008
365,/task-ils/sub-cp037/ses-20210113/level-02Brun-010,128,127.65,476.03,100,128,127.65,476.03,100,128,127.99,476,100,1024,1024.01,475,100,128,127.67,476.07,100,250,252.79,475.88,100,4,5.48,475.78,100,task-ils,sub-cp037,ses-20210113,level-02Brun-010
366,/task-ils/sub-cp037/ses-20210113/level-03Brun-002,128,127.61,535.07,100,128,127.61,535.07,100,128,127.98,535.73,100,1024,1024.02,534.99,100,128,127.66,535.58,100,250,253,535.04,100,4,5.83,534.99,100,task-ils,sub-cp037,ses-20210113,level-03Brun-002
367,/task-ils/sub-cp037/ses-20210113/level-03Brun-005,128,127.67,478.15,100,128,127.67,478.15,100,128,127.99,478,100,1024,1024.01,479,100,128,127.67,478.27,100,250,253.3,478.04,100,4,5.86,477.88,100,task-ils,sub-cp037,ses-20210113,level-03Brun-005
368,/task-ils/sub-cp037/ses-20210113/level-03Brun-011,128,127.67,467.69,100,128,127.67,467.69,100,128,127.98,467.62,100,1024,1024.02,466.99,100,128,127.68,467.68,100,250,252.78,467.43,100,4,5.37,467.34,100,task-ils,sub-cp037,ses-20210113,level-03Brun-011
369,/task-ils/sub-cp037/ses-20210113/level-04Brun-004,128,127.65,516.7,100,128,127.65,516.7,100,128,127.98,516.8,100,1024,1024.01,517,100,128,127.67,516.74,100,250,253.08,516.15,100,4,5.64,516.37,100,task-ils,sub-cp037,ses-20210113,level-04Brun-004
370,/task-ils/sub-cp037/ses-20210113/level-04Brun-006,128,127.67,527.04,100,128,127.67,527.04,100,128,127.98,527.01,100,1024,1024.02,526.99,100,128,127.68,527.11,100,250,253.02,526.91,100,4,5.34,526.88,99.96,task-ils,sub-cp037,ses-20210113,level-04Brun-006
